INDEX_MIDDLE_HINGE_SPREAD_THUMB_SIDE,1,3,6,1
INDEX_UP_MIDDLE_HINGE_THUMB_SIDE,1,3,7,1
INDEX_UP_MIDDLE_HINGE_THUMB_UNIT,1,3,8,1
INDEX_HINGE_MIDDLE_UP_THUMB_SIDE,1,3,9,1
INDEX_MIDDLE_UP_SPREAD_THUMB_FORWARD,1,3,10,1
INDEX_MIDDLE_THUMB_CUP,1,3,11,1
INDEX_MIDDLE_THUMB_CIRCLE,1,3,12,1
INDEX_MIDDLE_THUMB_HOOK,1,3,13,1
INDEX_MIDDLE_THUMB_HINGE,1,3,14,1
THUMB_BETWEEN_INDEX_MIDDLE_STRAIGHT,1,3,15,1
INDEX_MIDDLE_UNIT_THUMB_SIDE,1,3,16,1
INDEX_MIDDLE_UNIT_THUMB_SIDE_UNIT,1,3,17,1
INDEX_MIDDLE_UNIT_THUMB_SIDE_BENT,1,3,18,1
MIDDLE_THUMB_HOOK_INDEX_UP,1,3,19,1
INDEX_THUMB_HOOK_MIDDLE_UP,1,3,20,1
INDEX_MIDDLE_UNIT_HINGE_THUMB_SIDE,1,3,21,1
INDEX_MIDDLE_CROSS_THUMB_SIDE,1,3,22,1
INDEX_MIDDLE_UNIT_THUMB_FORWARD,1,3,23,1
INDEX_MIDDLE_UNIT_CUP_THUMB_FORWARD,1,3,24,1
MIDDLE_THUMB_CUP_INDEX_UP,1,3,25,1
INDEX_THUMB_CUP_MIDDLE_UP,1,3,26,1
MIDDLE_THUMB_CIRCLE_INDEX_UP,1,3,27,1
MIDDLE_THUMB_CIRCLE_INDEX_HINGE,1,3,28,1
INDEX_THUMB_ANGLE_OUT_MIDDLE_UP,1,3,29,1
INDEX_THUMB_ANGLE_IN_MIDDLE_UP,1,3,30,1
INDEX_THUMB_CIRCLE_MIDDLE_UP,1,3,31,1
INDEX_MIDDLE_THUMB_UNIT_HINGE,1,3,32,1
INDEX_MIDDLE_THUMB_ANGLE_OUT,1,3,33,1
INDEX_MIDDLE_THUMB_ANGLE,1,3,34,1
MIDDLE_THUMB_ANGLE_OUT_INDEX_UP,1,3,35,1
MIDDLE_THUMB_ANGLE_OUT_INDEX_CROSSED,1,3,36,1
MIDDLE_THUMB_ANGLE_INDEX_UP,1,3,37,1
INDEX_THUMB_HOOK_MIDDLE_HINGE,1,3,38,1
FOUR_FINGERS,1,4,1,1
FOUR_FINGERS_BENT,1,4,2,1
FOUR_FINGERS_HINGE,1,4,3,1
FOUR_FINGERS_UNIT,1,4,4,1
FOUR_FINGERS_UNIT_SPLIT,1,4,5,1
FOUR_FINGERS_UNIT_CLAW,1,4,6,1
FOUR_FINGERS_UNIT_BENT,1,4,7,1
FOUR_FINGERS_UNIT_HINGE,1,4,8,1
FIVE_FINGERS_SPREAD,1,5,1,1
